TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,4262,4262_1,PA,Scilly (Manuae) et Bellinghausen (Motu One),Scilly (Manuae) et Bellinghausen (Motu One),Réserve naturelle intégrale,Integral nature reserve,National,Ia,Not Applicable,Marine,127.18548,124.185434079309,134.864358,134.8643578118,Not Reported,0,Designated,1992,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2119,FRA,PYF,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4262,4262_2,PA,Scilly (Manuae) et Bellinghausen (Motu One),Scilly (Manuae) et Bellinghausen (Motu One),Périmètre de protection de réserve naturelle intégrale,Integral nature reserve protection perimeter,National,Not Reported,Not Applicable,Marine,501.724199,502.137987140532,502.137987,502.137987140532,Not Reported,0,Designated,1992,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2119,FRA,PYF,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4365,4365,PA,Isla Aves,Isla Aves,Refugio de Fauna Silvestre (RFS),Wildlife Refuge (RFS),National,IV,Not Applicable,Marine,1579.97,1567.77224143293,1580,1567.87938424177,Not Reported,0,Designated,1972,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Ministerio del Poder Popular para el Ecosocialismo (MINEC),Si,State Verified,1981,VEN,VEN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4672,4672,PA,Sirinat,Sirinat,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,76.7477386892,75.9008319842956,91.51201057,76.7981873706729,All ,76.7477386892,Designated,1981,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1987,THA,THA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4677,4677,PA,Khao Laem Ya - Mu Ko Samet,Khao Laem Ya - Mu Ko Samet,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,126.912224125,120.977190375635,128.8412433,126.789241297756,All ,126.912224125,Designated,1981,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1987,THA,THA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4735,4735,PA,Taeanhaean,태안해안,국립공원,National Park,National,II,Not Applicable,Marine,352.79598999,352.725656301297,377.019012451,388.648830787305,Part,0,Designated,1978,Federal or national ministry or agency,Not Applicable,Multiple ownership,Not Reported,Korea National Park Service,Not Reported,State Verified,1892,KOR,KOR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4796,4796,PA,Berlengas,Berlengas,Reserva Natural,Nature Reserve,National,IV,Not Applicable,Marine,94.6576287319,94.5517342789102,95.5654980469,95.5654986238978,Not Reported,0,Designated,1981,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Instituto da Conservação da Natureza e das Florestas, http://www.icnf.pt/portal",Not Reported,State Verified,2013,PRT,PRT,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4862,4862,PA,Gower,Gower,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.115101006018182,0.1157,0.115431132246272,Not Reported,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4864,4864,PA,North Anglesey Coast,North Anglesey Coast,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.073942654746353,0.0743,0.074334247138286,Not Reported,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4865,4865,PA,Holyhead Mountain,Holyhead Mountain,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.027002136579855,0.0273,0.027314261912054,Not Reported,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4866,4866,PA,Aberffraw Bay,Aberffraw Bay,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.016475984232182,0.0166,0.016585370652992,Not Reported,0,Designated,1973,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4868,4868,PA,Llyn Coast,Llyn Coast,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.200899360334465,0.201,0.200966471146867,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4871,4871,PA,South Pembrokeshire,South Pembrokeshire,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.113676663401966,0.1138,0.113768433816936,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4872,4872,PA,Marloes And Dale,Marloes And Dale,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.088031515723504,0.0882,0.088162275444023,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4873,4873,PA,St.Brides Bay,St.Brides Bay,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.015125639459894,0.0151,0.015135013045018,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4874,4874,PA,St.David'S Peninsula,St.David'S Peninsula,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.143517999337654,0.1438,0.143729013190615,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4875,4875,PA,Dinas Head,Dinas Head,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.02752689168307,0.0277,0.027642373359171,Not Reported,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4876,4876,PA,St.Dogmaels And Moylgrove,St.Dogmaels And Moylgrove,Heritage Coast,Heritage Coast,National,Not Assigned,Not Applicable,Marine,0,0.041298649304181,0.0413,0.04132449776444,Not Reported,0,Designated,1974,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,2113,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4887,4887,PA,Trevose Head,Trevose Head,Heritage Coast,Heritage Coast,National,V,Not Applicable,Marine,0,12.1641793071745,13.2928,13.2927771489949,Not Reported,0,Designated,1986,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1839,GBR,GBR,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,4993,4993,PA,Kepulauan Seribu,Kepulauan Seribu,Taman Nasional,Marine National Park,National,II,Not Applicable,Marine,1074.89,1126.4946593511,1074.89,1129.56242732043,Part,0,Designated,0,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Balai Taman Nasional Kepulauan Seribu,Not Reported,State Verified,1928,IDN,IDN,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5001,5001,PA,Lord Howe Island Group,Îles Lord Howe,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,"(vii);(x)",Marine,0,1444.24280389994,1463,1461.06917721604,Not Reported,0,Inscribed,1982,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,946,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5052,5052,PA,Coin de Mire (Gunner's Quoin),Coin de Mire (Gunner's Quoin),Nature Reserve,Nature Reserve,National,IV,Not Applicable,Marine,0,0.720697180698509,0.76,0.743408049365523,Not Reported,0,Designated,1970,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5054,5054,PA,Ile aux Aigrettes,Ile aux Aigrettes,Nature Reserve,Nature Reserve,National,IV,Not Applicable,Marine,0,0.252440582472133,0.25,0.252440582472133,Not Reported,0,Designated,1965,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Forestry Service,Existing,State Verified,1819,MUS,MUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5208,5208,PA,Agoo-Damortis Protected Landscape & Seascape,Agoo-Damortis National Park,Protected Landscape and Seascape,Protected Landscape and Seascape,National,V,Not Applicable,Marine,105.13,104.880236739648,107.75,107.617706483788,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Protected Area Management Board,https://drive.google.com/drive/folders/1b6-aYtqnSmCXjvKkhcJKvBqifq5VuaR8?usp=sharing,State Verified,1841,PHL,PHL,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5218,5218,PA,Apo Reef Natural Park,Apo Reef Natural Park,Natural Park,Natural Park,National,II,Not Applicable,Marine,157.72,157.540887607031,157.72,157.822661547397,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Protected Area Management Board,https://drive.google.com/drive/folders/1o3LtMHF_AKL-ASg54rrsdXWV1KrFmDMo?usp=sharing,State Verified,1841,PHL,PHL,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5317,5317,PA,Tenth Island,Tenth Island,Nature Reserve,Nature Reserve,National,Ia,Not Applicable,Marine,0,0.00622651777786203,0.006226535,0.00622651777786203,Not Reported,0,Designated,1999,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,AU-NRE_TAS,Not Reported,State Verified,1804,AUS,AUS,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,5977,5977,PA,Area naturale marina protetta Portofino,Area naturale marina protetta Portofino,Riserva Naturale Marina e Aree Naturali Marine Protette,Natural Marine Reserve and Natural Protected Marine Areas,National,IV,Not Applicable,Marine,3.46,3.3408015187157,3.46,3.62061135625688,Not Reported,0,Designated,1998,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ministero dell'Ambiente e della Tutela del Territorio e del Mare,Not Reported,State Verified,2013,ITA,ITA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6674,6674,PA,Monte Cristi,Monte Cristi,Parque Nacional Submarino,Marine National Park,National,II,Not Applicable,Marine,245.374231232,244.567777794532,245.374231232,245.012127537248,Not Reported,0,Designated,2004,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,No,State Verified,830,DOM,DOM,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6837,6837,PA,2001925 Persö,2001925 Persö,Naturreservat,Nature Reserve,National,III,Not Applicable,Marine,42.1293994141,42.0270311887363,42.1293994141,42.1294042439369,Not Reported,0,Designated,1981,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,County Administrative Board and Local Authorities,Not Reported,State Verified,2013,SWE,SWE,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6934,6934,PA,Ste. Anne Marine National Park,Ste. Anne Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,9.6540818735,9.30991780430776,9.6540818735,9.65521011855999,All ,9.6540818735,Designated,1973,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6936,6936,PA,Port  Launay Marine National Park,Port  Launay Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,1.6328603357,1.55293569813725,1.6328603357,1.63287102519486,All ,1.6328603357,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles  National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6940,6940,PA,La Digue Shell Reserve,La Digue Shell Reserve,Shell Reserve,Shell Reserve,National,Ia,Not Applicable,Marine,1.5822113041,1.4376927320917,1.5822113041,1.58282309888096,Not Reported,0,Designated,1991,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles Fishing Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,7162,7162,PA,Banc D\'Arguin,Banc D\'Arguin,Réserve naturelle nationale,National Nature Reserve,National,IV,Not Applicable,Marine,42.292,41.7166303255691,43.6,43.6339462974693,Not Reported,0,Designated,1972,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"French Ministry in charge of the environment. In march 2012, name, acronym and address as follows : Ministère de l'Écologie, du Développement durable, des Transports et du Logement (MEDDTL) 92055 La Défense Cedex France. For nature reserves network,",Not Reported,State Verified,2013,FRA,FRA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,7221,7221,PA,Initao-Libertad Protected Landscape and Seascape,Initao-Libertad Protected Landscape and Seascape,Protected Landscape and Seascape,Protected Landscape and Seascape,National,V,Not Applicable,Marine,8.68,8.56247659525318,9.21,9.2125474788913,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Protected Area Management Board,https://drive.google.com/drive/folders/1zgU4e8UgfalhRFF8yjJxkh75KIbu2ECe?usp=sharing,State Verified,1841,PHL,PHL,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,7391,7391,PA,Curieuse Marine National Park,Curieuse Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,13.2825317262,12.7307657476634,13.2825317262,13.2866518264519,All ,13.2825317262,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,7473,7473,PA,Ao Phangnga - Mu Koh Surin - Mu Koh Similan,Mu Ko Similan,National Park and ASEAN Heritage Park,National Park and ASEAN Heritage Park,National,II,Not Applicable,Marine,114,129.73472582016,138.5972397,137.709555528374,Not Reported,0,Designated,1982,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Department of National Park, Wildlife and Plant Conservation Office of National Park",Available,State Verified,881,THA,THA,Not Applicable,Not Applicable,Not Applicable,Not Applicable
